TILEID,PROGRAM,SURVEY,PETALID,H,N_GAL,N_STAR,N_QSO,N_GOOD_Z
20507,bright,main,0,0.9588594802091915,377,72,1,450
20507,bright,main,1,0.9715727991635209,309,92,4,405
20507,bright,main,2,0.9710251720365145,337,98,6,441
20507,bright,main,3,0.9684215336126487,308,96,1,405
20507,bright,main,4,0.9595402297801605,321,98,3,422
20507,bright,main,5,0.9562288608307828,354,65,4,423
20507,bright,main,6,0.9420934447653359,294,75,4,373
20507,bright,main,7,0.9399890710123449,296,74,5,375
20507,bright,main,8,0.9598814580193424,326,99,4,429
20507,bright,main,9,0.9791700252146814,325,106,2,433
20384,bright,main,0,0.9734759466617827,369,73,5,447
20384,bright,main,1,0.966071303924559,284,119,4,407
20384,bright,main,2,0.9510965498321214,337,102,7,446
20384,bright,main,3,0.9709337049914389,301,102,6,409
20384,bright,main,4,0.953529911490327,346,76,1,423
20384,bright,main,5,0.9647466478152534,348,66,3,417
20384,bright,main,6,0.971625749336694,296,67,8,371
20384,bright,main,7,0.9653020427367306,256,120,1,377
20384,bright,main,8,0.9495158290002538,288,142,2,432
20384,bright,main,9,0.9587895238176055,338,99,1,438
20040,bright,main,0,0.9740977057704662,346,96,5,447
20040,bright,main,1,0.9658691269025231,330,68,3,401
20040,bright,main,2,0.9676234485949936,367,65,6,438
20040,bright,main,3,0.9766872514223741,316,78,3,397
20040,bright,main,4,0.9637768008110988,324,84,6,414
20040,bright,main,5,0.9584026413872706,361,54,0,415
20040,bright,main,6,0.9516386525777858,306,61,3,370
20040,bright,main,7,0.9590856346458131,279,84,4,367
20040,bright,main,8,0.9560181250855894,345,76,5,426
20040,bright,main,9,0.969186383523031,318,106,6,430
20249,bright,main,0,0.9363265774802574,380,64,3,447
20249,bright,main,1,0.9408616558095922,315,87,6,408
20249,bright,main,2,0.9667307567646529,341,88,2,431
20249,bright,main,3,0.9747595988917531,313,85,4,402
20249,bright,main,4,0.9781307968895359,341,69,2,412
20249,bright,main,5,0.9576513091257517,348,71,2,421
20249,bright,main,6,0.9833385320192497,329,38,3,370
20249,bright,main,7,0.974781005312715,335,39,2,376
20249,bright,main,8,0.9560919608630379,381,48,4,433
20249,bright,main,9,0.9421866063569756,391,43,6,440
20396,bright,main,0,0.9768728252395709,363,76,4,443
20396,bright,main,1,0.9582276032106684,342,66,0,408
20396,bright,main,2,0.9676091604307571,371,63,5,439
20396,bright,main,3,0.9656146262985748,314,88,4,406
20396,bright,main,4,0.9369487572512412,330,87,6,423
20396,bright,main,5,0.9412441584842053,339,79,2,420
20396,bright,main,6,0.9425634794116837,283,84,4,371
20396,bright,main,7,0.9488772942983705,288,88,1,377
20396,bright,main,8,0.978597950044372,307,117,4,428
20396,bright,main,9,0.9644517669798384,349,82,6,437
20786,bright,main,0,0.9676121881754528,329,111,5,445
20786,bright,main,1,0.9733814087681306,317,83,2,402
20786,bright,main,2,0.9747081207139497,319,106,3,428
20786,bright,main,3,0.944387090554447,309,83,6,398
20786,bright,main,4,0.962122535574354,331,82,2,415
20786,bright,main,5,0.9599166481960141,309,102,4,415
20786,bright,main,6,0.9612345475027156,284,85,3,372
20786,bright,main,7,0.9486495242164433,293,76,7,376
20786,bright,main,8,0.9620148359440799,330,90,5,425
20786,bright,main,9,0.9760869702762787,340,89,4,433
20067,bright,main,0,0.9763628641701457,353,79,3,435
20067,bright,main,1,0.9631167933772663,304,97,6,407
20067,bright,main,2,0.9441667643488462,350,85,1,436
20067,bright,main,3,0.9632810233631156,297,91,5,393
20067,bright,main,4,0.9506640717781886,333,82,6,421
20067,bright,main,5,0.9439315987855669,354,64,3,421
20067,bright,main,6,0.9537846191758784,294,74,4,372
20067,bright,main,7,0.9513289309056687,293,79,5,377
20067,bright,main,8,0.9717147753059371,316,100,5,421
20067,bright,main,9,0.9699809142538398,331,90,6,427
20746,bright,main,0,0.9644895857559853,379,64,1,444
20746,bright,main,1,0.943073812358049,282,107,8,397
20746,bright,main,2,0.9606383987981686,364,72,1,437
20746,bright,main,3,0.9203183138293372,310,87,4,401
20746,bright,main,4,0.968053355555913,339,72,4,415
20746,bright,main,5,0.9563061673559984,319,94,1,414
20746,bright,main,6,0.9715153243754767,288,76,3,367
20746,bright,main,7,0.9607675507062883,300,72,3,375
20746,bright,main,8,0.9779952926220834,351,68,7,426
20746,bright,main,9,0.931381380595124,350,79,4,433
20031,bright,main,0,0.9776163870559276,327,109,4,440
20031,bright,main,1,0.9607280161429053,281,112,2,395
20031,bright,main,2,0.9561060323080514,302,131,6,439
20031,bright,main,3,0.965773864349473,256,136,5,397
20031,bright,main,4,0.9690879100227239,311,97,3,411
20031,bright,main,5,0.9635286687321246,285,123,5,413
20031,bright,main,6,0.9684591381564772,259,104,3,366
20031,bright,main,7,0.9348584740922307,283,82,1,366
20031,bright,main,8,0.9609632877962527,340,84,3,427
20031,bright,main,9,0.9686287342661819,309,115,4,428
20032,bright,main,0,0.9710572122193311,347,92,4,443
20032,bright,main,1,0.9728135611789193,333,67,3,403
20032,bright,main,2,0.9762542491431514,322,111,4,437
20032,bright,main,3,0.9627092701934621,285,110,4,399
20032,bright,main,4,0.9383384456309319,318,96,5,419
20032,bright,main,5,0.9341555384147254,308,108,3,419
20032,bright,main,6,0.9599033646601435,293,80,1,374
20032,bright,main,7,0.9848484500438843,269,101,4,374
20032,bright,main,8,0.9528952525547002,329,90,6,425
20032,bright,main,9,0.9690180857835422,309,116,7,432
2969,dark,main,0,0.9686538016264624,323,18,58,399
2969,dark,main,1,0.9424911559281205,243,32,64,339
2969,dark,main,2,0.9421091357310176,302,23,64,389
2969,dark,main,3,0.9467368349676816,269,19,73,361
2969,dark,main,4,0.9683182561302346,251,32,79,362
2969,dark,main,5,0.9435828016348254,297,18,55,370
2969,dark,main,6,0.9660770320340568,257,28,40,325
2969,dark,main,7,0.9588180918673315,242,31,50,323
2969,dark,main,8,0.9408482445271755,269,21,57,347
2969,dark,main,9,0.9477622006642363,290,21,60,371
20033,bright,main,0,0.9585122800625774,355,88,7,450
20033,bright,main,1,0.9476861053050887,302,97,3,402
20033,bright,main,2,0.9549571632357224,340,100,2,442
20033,bright,main,3,0.9491287899620612,277,123,4,404
20033,bright,main,4,0.9555760730954023,295,114,3,412
20033,bright,main,5,0.967920240004663,325,90,6,421
20033,bright,main,6,0.9807614037341797,273,83,6,362
20033,bright,main,7,0.9757230084980172,276,89,5,370
20033,bright,main,8,0.9685870523827639,332,89,3,424
20033,bright,main,9,0.9735902538122471,360,75,2,437
20790,bright,main,0,0.9417834349177687,331,107,6,444
20790,bright,main,1,0.9751935757126755,320,78,4,402
20790,bright,main,2,0.9763853774143454,359,76,4,439
20790,bright,main,3,0.9667001200600875,317,79,2,398
20790,bright,main,4,0.9752552139193514,315,92,5,412
20790,bright,main,5,0.9660805945790665,331,79,3,413
20790,bright,main,6,0.9555131208556934,294,71,3,368
20790,bright,main,7,0.9667090848312114,295,78,1,374
20790,bright,main,8,0.9618800103350965,311,94,2,407
20790,bright,main,9,0.9749940543860597,320,107,3,430
20030,bright,main,0,0.9481300252024814,368,70,2,440
20030,bright,main,1,0.9780419460010538,320,65,2,387
20030,bright,main,2,0.9610647872124873,362,71,3,436
20030,bright,main,3,0.9519524022220506,289,100,4,393
20030,bright,main,4,0.9711721012097485,321,80,3,404
20030,bright,main,5,0.9709337049914389,296,106,7,409
20030,bright,main,6,0.9534644912750316,289,78,1,368
20030,bright,main,7,0.9714504824830709,262,108,2,372
20030,bright,main,8,0.966025098031565,330,90,2,422
20030,bright,main,9,0.9514144730491058,366,56,4,426
20747,bright,main,0,0.9730287089617675,320,123,4,447
20747,bright,main,1,0.9380336836584138,314,79,5,398
20747,bright,main,2,0.9691033787893779,360,71,2,433
20747,bright,main,3,0.941371871904897,331,67,2,400
20747,bright,main,4,0.9632046586238205,337,75,3,415
20747,bright,main,5,0.9641692889571867,336,76,1,413
20747,bright,main,6,0.9678833718447041,271,97,1,369
20747,bright,main,7,0.9773521216435633,321,53,2,376
20747,bright,main,8,0.9823882591037235,356,69,5,430
20747,bright,main,9,0.9513449700103216,337,86,5,428
20068,bright,main,0,0.9666149389082582,359,77,6,442
20068,bright,main,1,0.9528025193729385,322,79,5,406
20068,bright,main,2,0.9730707381173788,367,71,3,441
20068,bright,main,3,0.9613802458568852,307,87,3,397
20068,bright,main,4,0.9688074772843285,314,93,4,411
20068,bright,main,5,0.9598526278402167,340,69,5,414
20068,bright,main,6,0.9643618077818047,277,87,3,367
20068,bright,main,7,0.9578650780906438,255,109,3,367
20068,bright,main,8,0.9810737804986979,322,103,5,430
20068,bright,main,9,0.9767173333627324,369,60,3,432
2986,dark,main,0,0.9594619485478495,280,39,60,379
2986,dark,main,1,0.9106007998336947,113,23,30,166
2986,dark,main,2,0.9588755137091974,271,43,70,384
2986,dark,main,3,0.9466130461410782,259,31,66,356
2986,dark,main,4,0.9542997960697388,260,43,67,370
2986,dark,main,5,0.9625310643704665,277,22,58,357
2986,dark,main,6,0.9739216069904553,244,35,42,321
2986,dark,main,7,0.9510120575809908,227,42,55,324
2986,dark,main,8,0.9494514926425651,262,43,53,358
2986,dark,main,9,0.9636518822513594,254,43,54,351
22393,bright,main,0,0.9826312598953125,279,157,4,440
22393,bright,main,1,0.8797029146921023,117,82,2,201
22393,bright,main,2,0.9563393478503733,342,90,2,434
22393,bright,main,3,0.9723737728056425,327,78,3,408
22393,bright,main,4,0.9674788792169768,310,90,7,407
22393,bright,main,5,0.9731204487094587,265,140,5,410
22393,bright,main,6,0.9745842864588378,251,120,4,375
22393,bright,main,7,0.9597025889530648,255,123,0,378
22393,bright,main,8,0.9773193189587138,245,175,4,424
22393,bright,main,9,0.9619623250196139,255,166,5,426
20763,bright,main,0,0.9577054009910465,394,51,5,450
20763,bright,main,1,0.9229209742750546,174,23,3,200
20763,bright,main,2,0.9621827117237106,330,102,7,439
20763,bright,main,3,0.9700602058598448,326,68,4,398
20763,bright,main,4,0.9752589307201555,329,81,6,416
20763,bright,main,5,0.9430229856325602,345,72,2,419
20763,bright,main,6,0.9223497210348419,306,65,3,374
20763,bright,main,7,0.9754836210434286,300,71,5,376
20763,bright,main,8,0.97676998730383,364,68,0,432
20763,bright,main,9,0.9826798387195401,361,68,2,431
20258,bright,main,0,0.9581800724048183,358,87,3,448
20258,bright,main,1,0.9222121251624602,151,45,0,196
20258,bright,main,2,0.9602618407851117,368,62,7,437
20258,bright,main,3,0.95406494672037,356,40,3,399
20258,bright,main,4,0.9593167849461212,345,70,1,416
20258,bright,main,5,0.9659373446505607,343,72,5,420
20258,bright,main,6,0.9343458227671229,300,66,3,369
20258,bright,main,7,0.9641261505268184,282,84,4,370
20258,bright,main,8,0.9546296453512102,361,65,3,429
20258,bright,main,9,0.9708600929349646,366,65,3,434
20744,bright,main,0,0.9648538566230512,335,106,5,446
20744,bright,main,1,0.922076025801021,157,34,4,195
20744,bright,main,2,0.965712587628193,375,59,6,440
20744,bright,main,3,0.9746044398965331,320,73,5,398
20744,bright,main,4,0.9491282229762015,317,94,3,414
20744,bright,main,5,0.9692805406426167,320,93,2,415
20744,bright,main,6,0.9271956623866641,275,82,4,361
20744,bright,main,7,0.9675053518534563,302,67,1,370
20744,bright,main,8,0.9755238021193393,304,111,8,423
20744,bright,main,9,0.9685613655024203,336,91,2,429
20408,bright,main,0,0.9569313792027104,322,122,3,447
20408,bright,main,1,0.931357059502533,142,52,1,195
20408,bright,main,2,0.963701653706629,350,86,2,438
20408,bright,main,3,0.9692518175651227,286,111,5,402
20408,bright,main,4,0.9600924066458553,328,87,5,420
20408,bright,main,5,0.9602534218957356,322,97,4,423
20408,bright,main,6,0.9540967000077547,306,68,2,376
20408,bright,main,7,0.9709079316820407,297,77,3,377
20408,bright,main,8,0.96986643213532,330,102,3,435
20408,bright,main,9,0.9749130604468396,288,147,3,438
2997,dark,main,0,0.9732174897674815,230,54,85,369
2997,dark,main,1,0.8907779985412746,107,31,29,167
2997,dark,main,2,0.9609025739615978,277,30,61,368
2997,dark,main,3,0.9336016331819785,236,51,54,341
2997,dark,main,4,0.9516991494547807,238,58,53,349
2997,dark,main,5,0.9604529728776464,222,63,57,342
2997,dark,main,6,0.9516392392507951,199,60,57,316
2997,dark,main,7,0.9522340303246681,199,57,68,324
2997,dark,main,8,0.9620082078411888,184,84,80,348
2997,dark,main,9,0.9558888402487279,210,71,86,367
20831,bright,main,0,0.9663533403345792,331,99,4,434
20831,bright,main,1,0.9119218624007044,156,41,1,198
20831,bright,main,2,0.9647760407212685,340,89,5,434
20831,bright,main,3,0.9604697723467198,313,94,3,410
20831,bright,main,4,0.9624047118340586,316,100,0,416
20831,bright,main,5,0.9685043996739492,298,118,3,419
20831,bright,main,6,0.9543357416135196,266,104,4,374
20831,bright,main,7,0.9580844991584505,294,80,2,376
20831,bright,main,8,0.9497487995409094,324,99,3,426
20831,bright,main,9,0.9498071296336368,320,103,1,424
20247,bright,main,0,0.9697338185572322,357,83,2,442
20247,bright,main,1,0.9044905401564183,148,50,1,199
20247,bright,main,2,0.9882594389752261,329,110,1,440
20247,bright,main,3,0.9763097456300179,322,81,2,405
20247,bright,main,4,0.9567436043902108,312,94,4,410
20247,bright,main,5,0.9647540053087382,322,91,7,420
20247,bright,main,6,0.9666700470587494,259,104,5,368
20247,bright,main,7,0.9485889438756108,292,82,3,377
20247,bright,main,8,0.9518044010312902,319,106,2,427
20247,bright,main,9,0.967110464012211,345,86,1,432
20409,bright,main,0,0.9795225168501613,356,93,1,450
20409,bright,main,1,0.8466517539831467,138,55,3,196
20409,bright,main,2,0.9542484105524455,351,87,1,439
20409,bright,main,3,0.9499797426324483,343,57,2,402
20409,bright,main,4,0.9736465694229645,345,67,3,415
20409,bright,main,5,0.9771271654989766,355,62,4,421
20409,bright,main,6,0.9594897937010642,314,58,2,374
20409,bright,main,7,0.9486874638336827,302,70,4,376
20409,bright,main,8,0.9503836755144267,350,78,3,431
20409,bright,main,9,0.9712011794889827,333,106,2,441
20208,bright,main,0,0.9642482876050413,370,67,3,440
20208,bright,main,1,0.9028341835679741,175,22,2,199
20208,bright,main,2,0.9703278074831354,343,95,2,440
20208,bright,main,3,0.9620828754653499,317,84,3,404
20208,bright,main,4,0.9653464604054084,310,93,3,406
20208,bright,main,5,0.9769063065051323,343,69,5,417
20208,bright,main,6,0.9611803043745548,286,78,5,369
20208,bright,main,7,0.9513610680583329,296,76,2,374
20208,bright,main,8,0.9767643941259524,376,54,2,432
20208,bright,main,9,0.9537095773772554,381,55,4,440
20760,bright,main,0,0.951538346895474,374,69,2,445
20760,bright,main,1,0.8967228196630762,156,33,7,196
20760,bright,main,2,0.9683456522892903,351,80,5,436
20760,bright,main,3,0.9739031762249537,337,66,3,406
20760,bright,main,4,0.9286950739080153,362,46,4,412
20760,bright,main,5,0.959705812085706,332,77,8,417
20760,bright,main,6,0.9499631842968538,291,76,3,370
20760,bright,main,7,0.9650570253946854,308,66,1,375
20760,bright,main,8,0.9392049260078583,346,83,2,431
20760,bright,main,9,0.9631995088115716,373,61,2,436
20758,bright,main,0,0.9644373315234644,370,75,3,448
20758,bright,main,1,0.9178082142025278,147,44,2,193
20758,bright,main,2,0.9668872901112406,352,82,3,437
20758,bright,main,3,0.9674435953729442,336,69,1,406
20758,bright,main,4,0.9766948396347235,343,73,1,417
20758,bright,main,5,0.9572807315795813,337,77,4,418
20758,bright,main,6,0.9724053642230126,274,88,4,366
20758,bright,main,7,0.961304127928345,290,77,3,370
20758,bright,main,8,0.9190465303629763,357,61,6,424
20758,bright,main,9,0.9720657704401353,364,67,6,437
20853,bright,main,0,0.9764590151749675,336,104,3,443
20853,bright,main,1,0.8903164171479915,138,60,1,199
20853,bright,main,2,0.942728222246845,303,128,9,440
20853,bright,main,3,0.9791012217267163,313,91,2,406
20853,bright,main,4,0.9548860852069622,297,114,4,415
20853,bright,main,5,0.9594795510567066,282,119,6,407
20853,bright,main,6,0.9340764878186653,266,96,3,365
20853,bright,main,7,0.9415484360837456,264,104,4,372
20853,bright,main,8,0.9538824049579617,292,133,5,430
20853,bright,main,9,0.9714680239057879,273,151,4,428
20901,bright,main,0,0.9608276400483402,375,66,2,443
20901,bright,main,1,0.8954028613236876,174,24,0,198
20901,bright,main,2,0.9615945755181129,352,78,10,440
20901,bright,main,3,0.9762728984949378,303,100,3,406
20901,bright,main,4,0.9650192455039917,310,97,4,411
20901,bright,main,5,0.9622271515648826,312,101,4,417
20901,bright,main,6,0.975426893562964,266,106,1,373
20901,bright,main,7,0.9442091295070345,287,82,5,374
20901,bright,main,8,0.9626485284246143,340,91,0,431
20901,bright,main,9,0.9588743604481675,362,73,4,439
2968,dark,main,0,0.9717029005930702,255,54,61,370
2968,dark,main,1,0.9011566617239927,104,22,27,153
2968,dark,main,2,0.9740922674587883,271,31,57,359
2968,dark,main,3,0.9421361488412461,231,66,46,343
2968,dark,main,4,0.9724053642230126,268,42,55,365
2968,dark,main,5,0.9384990632204346,275,41,63,379
2968,dark,main,6,0.9468648887049986,237,39,46,322
2968,dark,main,7,0.9513472649474489,251,38,38,327
2968,dark,main,8,0.9464528634218488,249,54,58,361
2968,dark,main,9,0.9618350142227796,253,38,68,359
20757,bright,main,0,0.9712506394350318,350,91,4,445
20757,bright,main,1,0.9085916070902262,166,33,1,200
20757,bright,main,2,0.9863261439245697,342,86,8,436
20757,bright,main,3,0.9726705121557983,331,69,1,401
20757,bright,main,4,0.9724536233551532,332,78,4,414
20757,bright,main,5,0.9598526278402165,320,86,8,414
20757,bright,main,6,0.9725239139270346,302,62,3,367
20757,bright,main,7,0.9482782349520531,294,77,4,375
20757,bright,main,8,0.9727240455555862,337,88,3,428
20757,bright,main,9,0.9631476020118267,346,72,7,425
20421,bright,main,0,0.9586841888907606,357,81,3,441
20421,bright,main,1,0.9480050688805214,157,40,3,200
20421,bright,main,2,0.9609867598283449,358,80,2,440
20421,bright,main,3,0.9524367191294686,331,68,2,401
20421,bright,main,4,0.9549442564290336,337,77,3,417
20421,bright,main,5,0.9666827278580572,339,82,0,421
20421,bright,main,6,0.9581960804208959,288,81,2,371
20421,bright,main,7,0.9545817032017524,302,71,3,376
20421,bright,main,8,0.9661128514125692,301,119,2,422
20421,bright,main,9,0.9550041785369531,310,122,3,435
21272,bright,main,0,0.9618711607877856,340,90,9,439
21272,bright,main,1,0.8942002773946626,158,34,5,197
21272,bright,main,2,0.9510918696384087,330,88,7,425
21272,bright,main,3,0.9731167334245372,288,104,2,394
21272,bright,main,4,0.9774601929794119,305,102,3,410
21272,bright,main,5,0.9642670006342681,321,85,4,410
21272,bright,main,6,0.9661602868770026,277,80,4,361
21272,bright,main,7,0.9723991423545059,268,96,4,368
21272,bright,main,8,0.9581754874268922,320,96,2,418
21272,bright,main,9,0.9767198365739201,360,66,2,428
80979,bright,special,0,0.9876263964715036,346,85,4,435
80979,bright,special,1,0.9732755809223762,316,87,2,405
80979,bright,special,2,0.9557089847639199,325,109,1,435
80979,bright,special,3,0.9604924130956809,298,107,2,407
80979,bright,special,4,0.9718877015062003,344,67,2,413
80979,bright,special,5,0.9668628342776411,303,109,4,416
80979,bright,special,6,0.9532418062846867,281,93,2,376
80979,bright,special,7,0.9596498406450384,274,95,3,372
80979,bright,special,8,0.9696707018133341,300,127,3,430
80979,bright,special,9,0.9505477220425143,339,91,2,432
20878,bright,main,0,0.9708409185935272,339,101,4,444
20878,bright,main,1,0.9359068542086983,141,48,4,193
20878,bright,main,2,0.9426252369369331,367,67,3,437
20878,bright,main,3,0.9575689864613195,340,58,4,402
20878,bright,main,4,0.9556849887902613,353,52,4,409
20878,bright,main,5,0.9688118007530252,349,65,7,421
20878,bright,main,6,0.9566942219366733,275,85,6,366
20878,bright,main,7,0.9630514931205499,269,94,5,368
20878,bright,main,8,0.9703201643523286,310,105,3,418
20878,bright,main,9,0.9551950276997463,308,109,5,422
20010,bright,main,0,0.964569372827394,363,75,5,443
20010,bright,main,1,0.930128888681401,153,38,1,192
20010,bright,main,2,0.9724614167823429,316,106,4,426
20010,bright,main,3,0.946730559056559,334,63,5,402
20010,bright,main,4,0.9586184084120976,345,60,5,410
20010,bright,main,5,0.9530583862673525,338,71,5,414
20010,bright,main,6,0.9598113548271829,309,57,3,369
20010,bright,main,7,0.9356782947943486,258,95,5,358
20010,bright,main,8,0.9766060535356118,326,87,7,420
20010,bright,main,9,0.972306145877015,358,66,3,427
20209,bright,main,0,0.9751041363759517,362,81,7,450
20209,bright,main,1,0.8931025997503155,144,52,0,196
20209,bright,main,2,0.9588309183285264,341,87,1,429
20209,bright,main,3,0.9614891180340482,305,88,3,396
20209,bright,main,4,0.9335579651374688,344,69,3,416
20209,bright,main,5,0.9572797059955253,332,75,7,414
20209,bright,main,6,0.9185728364759748,297,70,3,370
20209,bright,main,7,0.9609875285966639,287,83,3,373
20209,bright,main,8,0.9767643941259524,320,108,4,432
20209,bright,main,9,0.9705768315401642,367,65,3,435
20305,bright,main,0,0.9753629639798114,362,81,2,445
20305,bright,main,1,0.9123756350601236,152,45,1,198
20305,bright,main,2,0.9569971090966247,339,82,5,426
20305,bright,main,3,0.9598636692920642,302,105,1,408
20305,bright,main,4,0.9748155543842485,318,100,1,419
20305,bright,main,5,0.9457840769929762,327,93,2,422
20305,bright,main,6,0.9301323646303269,306,66,3,375
20305,bright,main,7,0.9500811187850308,233,141,3,377
20305,bright,main,8,0.9613872004959799,323,104,1,428
20305,bright,main,9,0.9473105241356403,331,95,9,435
1308,dark,main,0,0.9407503022137659,270,19,105,394
1308,dark,main,1,0.8637750230218129,112,13,45,170
1308,dark,main,2,0.9562477404185248,252,29,88,369
1308,dark,main,3,0.9692019971930168,229,32,92,353
1308,dark,main,4,0.9494408455351696,233,21,107,361
1308,dark,main,5,0.9618350142227796,233,39,87,359
1308,dark,main,6,0.950801505110329,179,61,77,317
1308,dark,main,7,0.960880865031707,237,31,74,342
1308,dark,main,8,0.964813098033882,275,30,76,381
1308,dark,main,9,0.9468793081776292,249,30,94,373
1299,dark,main,0,0.9785598001800186,266,26,93,385
1299,dark,main,1,0.8983476303248273,116,21,37,174
1299,dark,main,2,0.9631613972757856,245,28,105,378
1299,dark,main,3,0.951505939462369,232,38,87,357
1299,dark,main,4,0.9731076514905603,240,36,81,357
1299,dark,main,5,0.9542871643540318,250,33,75,358
1299,dark,main,6,0.9570694167885307,229,22,65,316
1299,dark,main,7,0.9384753474040547,256,26,60,342
1299,dark,main,8,0.9686821217315387,257,37,86,380
1299,dark,main,9,0.9562095633966718,276,18,85,379
1311,dark,main,0,0.9749805614672462,260,23,110,393
1311,dark,main,1,0.9103476703406503,125,7,39,171
1311,dark,main,2,0.9480794446506928,266,21,86,373
1311,dark,main,3,0.9580273061916857,228,34,71,333
1311,dark,main,4,0.9406558507687081,255,20,79,354
1311,dark,main,5,0.929094143208618,254,20,83,357
1311,dark,main,6,0.9556285850719552,225,31,70,326
1311,dark,main,7,0.9569650872668913,222,24,79,325
1311,dark,main,8,0.9410499975361802,262,28,91,381
1311,dark,main,9,0.9547277958007806,270,23,91,384
1310,dark,main,0,0.9557199741606788,260,28,102,390
1310,dark,main,1,0.899250510757757,135,5,36,176
1310,dark,main,2,0.9678565642824081,260,24,83,367
1310,dark,main,3,0.9684604441754895,254,27,80,361
1310,dark,main,4,0.9649610683612595,251,22,83,356
1310,dark,main,5,0.9744767563545705,237,30,99,366
1310,dark,main,6,0.9287110788509428,217,17,85,319
1310,dark,main,7,0.9306958647217664,228,18,80,326
1310,dark,main,8,0.9620583570952487,266,19,95,380
1310,dark,main,9,0.9397779240082805,280,20,83,383
20301,bright,main,0,0.981323717678523,331,110,3,444
20301,bright,main,1,0.9062642711552257,149,48,1,198
20301,bright,main,2,0.9402392818077528,316,113,3,432
20301,bright,main,3,0.9735786706148127,304,98,3,405
20301,bright,main,4,0.9643637806223594,299,116,3,418
20301,bright,main,5,0.9770483208550077,280,128,5,413
20301,bright,main,6,0.9555131208556934,297,71,1,369
20301,bright,main,7,0.936871203025515,291,83,3,377
20301,bright,main,8,0.9617537401407508,322,101,3,426
20301,bright,main,9,0.9736281320526166,333,97,7,437
1869,dark,main,0,0.9570522706538728,264,26,96,386
1869,dark,main,1,0.9077398611797994,116,19,33,168
1869,dark,main,2,0.9638867979152567,240,41,87,368
1869,dark,main,3,0.9540315581190735,226,31,92,349
1869,dark,main,4,0.9477640941059364,250,13,88,351
1869,dark,main,5,0.932985872310591,241,21,83,345
1869,dark,main,6,0.9714191609748213,244,17,62,323
1869,dark,main,7,0.9593328800370804,225,23,74,322
1869,dark,main,8,0.9492581520465142,257,25,82,364
1869,dark,main,9,0.9685544278879085,274,21,82,377
2988,dark,main,0,0.9159918445195586,327,18,47,392
2988,dark,main,1,0.8846742655304394,134,7,23,164
2988,dark,main,2,0.9559649142316305,277,30,68,375
2988,dark,main,3,0.9539501068523464,285,20,47,352
2988,dark,main,4,0.9708170757894955,239,20,70,329
2988,dark,main,5,0.9391794969620413,252,24,80,356
2988,dark,main,6,0.9358325536766658,244,19,61,324
2988,dark,main,7,0.959331210772111,262,23,50,335
2988,dark,main,8,0.9729564923465578,293,25,59,377
2988,dark,main,9,0.9564877562742202,287,25,64,376
80981,bright,special,0,0.9144709259881879,204,46,1,251
80981,bright,special,1,0.8770559179647098,104,17,2,123
80981,bright,special,2,0.8946538866267877,174,41,5,220
80981,bright,special,3,0.866330838025011,132,42,4,178
80981,bright,special,4,0.9106450264815141,111,43,1,155
80981,bright,special,5,0.8696529458264605,124,38,2,164
80981,bright,special,6,0.839747114288134,115,36,0,151
80981,bright,special,7,0.9249325467147211,124,48,0,172
80981,bright,special,8,0.8560890094831004,132,38,1,171
80981,bright,special,9,0.8789924811784942,155,36,1,192
1010,dark,main,0,0.9530706852661052,301,14,90,405
1010,dark,main,1,0.8758221599136242,126,6,36,168
1010,dark,main,2,0.9416413000555712,266,15,101,382
1010,dark,main,3,0.9648065443587054,237,18,96,351
1010,dark,main,4,0.961219154629712,223,32,101,356
1010,dark,main,5,0.9628642703889679,269,18,73,360
1010,dark,main,6,0.9582000117196,251,13,68,332
1010,dark,main,7,0.9536146373246447,234,11,80,325
1010,dark,main,8,0.9744477719351674,273,11,84,368
1010,dark,main,9,0.9640917830884261,278,17,83,378
1548,dark,main,0,0.9540581065007004,281,15,104,400
1548,dark,main,1,0.8929064757398437,115,6,44,165
1548,dark,main,2,0.9392820472603755,266,13,102,381
1548,dark,main,3,0.9455595475089803,256,11,95,362
1548,dark,main,4,0.9666766236525176,273,15,83,371
1548,dark,main,5,0.9165071227965579,256,10,89,355
1548,dark,main,6,0.9344960514817298,225,18,81,324
1548,dark,main,7,0.9587245563824136,231,14,79,324
1548,dark,main,8,0.98357869906837,270,16,92,378
1548,dark,main,9,0.9623819956422901,270,16,90,376
1842,dark,main,0,0.9791271883485873,261,29,106,396
1842,dark,main,1,0.9279968625063164,121,13,39,173
1842,dark,main,2,0.9663960212227076,240,35,97,372
1842,dark,main,3,0.9463915139122061,203,33,95,331
1842,dark,main,4,0.9520271042615267,221,35,86,342
1842,dark,main,5,0.9557724322511281,235,34,78,347
1842,dark,main,6,0.9708429100235663,210,25,75,310
1842,dark,main,7,0.9308225758072456,205,35,67,307
1842,dark,main,8,0.9649126647264313,239,36,75,350
1842,dark,main,9,0.9747221364547585,250,27,84,361
1853,dark,main,0,0.9332507284840458,276,18,90,384
1853,dark,main,1,0.9201566623068835,110,8,55,173
1853,dark,main,2,0.9615933847480497,244,16,113,373
1853,dark,main,3,0.9676063684865195,248,24,89,361
1853,dark,main,4,0.9579072544111014,230,20,90,340
1853,dark,main,5,0.9419036427738174,229,36,92,357
1853,dark,main,6,0.9440453301922359,226,19,74,319
1853,dark,main,7,0.9601503221893338,226,16,82,324
