TILEID,PROGRAM,SURVEY,LASTNIGHT,PETALID,H,H_TILE,N_GAL,N_STAR,N_QSO,N_GOOD_Z
10376,dark,main,20211212,0,0.9942276386405831,0.9994619325713759,319,10,64,393
10376,dark,main,20211212,1,0.9912557043896235,0.9994619325713759,276,15,65,356
10376,dark,main,20211212,2,0.9924953359955888,0.9994619325713759,310,12,61,383
10376,dark,main,20211212,3,0.9937909872112476,0.9994619325713759,278,12,58,348
10376,dark,main,20211212,4,0.989492356315545,0.9994619325713759,266,12,72,350
10376,dark,main,20211212,5,0.9932323356726602,0.9994619325713759,260,15,82,357
10376,dark,main,20211212,6,0.996529607041059,0.9994619325713759,274,12,84,370
10376,dark,main,20211212,7,0.9901753230039507,0.9994619325713759,243,17,68,328
10376,dark,main,20211212,8,0.9965071979802091,0.9994619325713759,251,15,103,369
10376,dark,main,20211212,9,0.9959068704514219,0.9994619325713759,297,12,63,372
40726,backup,main,20211212,0,0.98983050097533,0.9997408571967138,3,444,0,447
40726,backup,main,20211212,1,0.9924490148072808,0.9997408571967138,6,394,0,400
40726,backup,main,20211212,2,0.9937611054754261,0.9997408571967138,2,442,0,444
40726,backup,main,20211212,3,0.986728348940935,0.9997408571967138,0,397,0,397
40726,backup,main,20211212,4,0.993457766442854,0.9997408571967138,3,396,0,399
40726,backup,main,20211212,5,0.9970083766381151,0.9997408571967138,8,408,0,416
40726,backup,main,20211212,6,0.995672228536691,0.9997408571967138,5,427,0,432
40726,backup,main,20211212,7,0.9896226468534831,0.9997408571967138,4,302,0,306
40726,backup,main,20211212,8,0.9937601340348355,0.9997408571967138,4,422,0,426
40726,backup,main,20211212,9,0.9927137649622065,0.9997408571967138,3,429,0,432
41977,backup,main,20211212,0,0.9953490841030701,0.9996620406894852,1,446,0,447
41977,backup,main,20211212,1,0.9907634100789984,0.9996620406894852,0,397,0,397
41977,backup,main,20211212,2,0.9915606801975652,0.9996620406894852,3,442,0,445
41977,backup,main,20211212,3,0.9945470349407344,0.9996620406894852,2,399,0,401
41977,backup,main,20211212,4,0.9947607493491781,0.9996620406894852,1,400,0,401
41977,backup,main,20211212,5,0.9932203331790694,0.9996620406894852,2,414,0,416
41977,backup,main,20211212,6,0.9952380056522847,0.9996620406894852,5,430,0,435
41977,backup,main,20211212,7,0.9954363261114944,0.9996620406894852,3,373,0,376
41977,backup,main,20211212,8,0.9922468921707,0.9996620406894852,2,428,0,430
41977,backup,main,20211212,9,0.9919925211926153,0.9996620406894852,0,434,0,434
26075,bright,main,20211212,0,0.99111359567518,0.9995921828451378,304,130,3,437
26075,bright,main,20211212,1,0.989797121218199,0.9995921828451378,257,127,5,389
26075,bright,main,20211212,2,0.9912386217125935,0.9995921828451378,325,107,5,437
26075,bright,main,20211212,3,0.9918172428861559,0.9995921828451378,282,104,5,391
26075,bright,main,20211212,4,0.9938633144836867,0.9995921828451378,296,92,3,391
26075,bright,main,20211212,5,0.9889609337196024,0.9995921828451378,304,100,5,409
26075,bright,main,20211212,6,0.9958777436339482,0.9995921828451378,310,111,5,426
26075,bright,main,20211212,7,0.9879025251103808,0.9995921828451378,279,87,3,369
26075,bright,main,20211212,8,0.9933990264125926,0.9995921828451378,319,101,3,423
26075,bright,main,20211212,9,0.9942724812062039,0.9995921828451378,284,121,2,407
40715,backup,main,20211212,0,0.9943145046777184,0.9993976081669917,1,444,0,445
40715,backup,main,20211212,1,0.993151376059778,0.9993976081669917,0,398,0,398
40715,backup,main,20211212,2,0.9824653451836379,0.9993976081669917,1,127,0,128
40715,backup,main,20211212,3,0.9903905839704084,0.9993976081669917,5,396,0,401
40715,backup,main,20211212,4,0.9917026298521454,0.9993976081669917,8,391,0,399
40715,backup,main,20211212,5,0.9928847969800988,0.9993976081669917,6,411,0,417
40715,backup,main,20211212,6,0.9945023212013521,0.9993976081669917,10,425,0,435
40715,backup,main,20211212,7,0.990098323684523,0.9993976081669917,8,365,0,373
40715,backup,main,20211212,8,0.9930583631379768,0.9993976081669917,4,426,0,430
40715,backup,main,20211212,9,0.9963550926395582,0.9993976081669917,4,428,0,432
23406,bright,main,20211212,0,0.9875967005179485,0.9986879467820876,297,89,10,396
23406,bright,main,20211212,1,0.9894570903546777,0.9986879467820876,304,65,6,375
23406,bright,main,20211212,2,0.9956672799040949,0.9986879467820876,322,71,2,395
23406,bright,main,20211212,3,0.9912699785626722,0.9986879467820876,299,60,7,366
23406,bright,main,20211212,4,0.9923113308864636,0.9986879467820876,311,60,5,376
23406,bright,main,20211212,5,0.9934637267743491,0.9986879467820876,324,54,5,383
23406,bright,main,20211212,6,0.9902578389352807,0.9986879467820876,330,61,10,401
23406,bright,main,20211212,7,0.992000390149096,0.9986879467820876,245,98,4,347
23406,bright,main,20211212,8,0.9879477730695327,0.9986879467820876,290,100,6,396
23406,bright,main,20211212,9,0.9834809983058214,0.9986879467820876,271,107,7,385
5642,dark,main,20211212,0,0.9937013382462534,0.999300438486374,309,13,70,392
5642,dark,main,20211212,1,0.9917837570619719,0.999300438486374,253,14,76,343
5642,dark,main,20211212,2,0.9887989447955683,0.999300438486374,322,11,57,390
5642,dark,main,20211212,3,0.9936415245111686,0.999300438486374,290,13,54,357
5642,dark,main,20211212,4,0.9878771220963263,0.999300438486374,256,12,78,346
5642,dark,main,20211212,5,0.9872679725669419,0.999300438486374,268,17,77,362
5642,dark,main,20211212,6,0.9919209065305279,0.999300438486374,297,12,67,376
5642,dark,main,20211212,7,0.9861620295864494,0.999300438486374,259,12,58,329
5642,dark,main,20211212,8,0.9908715434005687,0.999300438486374,302,13,65,380
5642,dark,main,20211212,9,0.9937664343849996,0.999300438486374,286,16,73,375
41973,backup,main,20211212,0,0.9965757365941426,0.9992849250666848,1,448,0,449
41973,backup,main,20211212,1,0.9928022652662434,0.9992849250666848,0,400,0,400
41973,backup,main,20211212,2,0.9942988228648952,0.9992849250666848,2,441,1,444
41973,backup,main,20211212,3,0.9946272171956384,0.9992849250666848,7,390,0,397
41973,backup,main,20211212,4,0.9940501384157693,0.9992849250666848,2,399,0,401
41973,backup,main,20211212,5,0.9894870677420979,0.9992849250666848,5,413,0,418
41973,backup,main,20211212,6,0.9889969457261515,0.9992849250666848,3,431,0,434
41973,backup,main,20211212,7,0.9927574095906119,0.9992849250666848,1,375,0,376
41973,backup,main,20211212,8,0.9955552431696629,0.9992849250666848,4,425,0,429
41973,backup,main,20211212,9,0.9946041923452349,0.9992849250666848,6,427,0,433
7210,dark,main,20211215,0,0.9858173944684566,0.9993486169925211,288,14,67,369
7210,dark,main,20211215,1,0.9898785244157475,0.9993486169925211,281,11,58,350
7210,dark,main,20211215,2,0.9936564204861458,0.9993486169925211,312,13,70,395
7210,dark,main,20211215,3,0.9865610030688226,0.9993486169925211,294,11,63,368
7210,dark,main,20211215,4,0.9864561696356887,0.9993486169925211,265,16,78,359
7210,dark,main,20211215,5,0.9855934675702963,0.9993486169925211,270,12,92,374
7210,dark,main,20211215,6,0.9924329885829036,0.9993486169925211,254,30,63,347
7210,dark,main,20211215,7,0.9933026253447546,0.9993486169925211,236,26,58,320
7210,dark,main,20211215,8,0.9916029648732064,0.9993486169925211,279,14,86,379
7210,dark,main,20211215,9,0.9911107575367458,0.9993486169925211,283,15,69,367
24684,bright,main,20211215,0,0.9961623394722902,0.9994231204379096,310,123,4,437
24684,bright,main,20211215,1,0.993249033287195,0.9994231204379096,277,125,4,406
24684,bright,main,20211215,2,0.9915620433217527,0.9994231204379096,302,132,6,440
24684,bright,main,20211215,3,0.9929032175406654,0.9994231204379096,305,90,3,398
24684,bright,main,20211215,4,0.9915210451617162,0.9994231204379096,296,95,5,396
24684,bright,main,20211215,5,0.9924945393608092,0.9994231204379096,285,132,3,420
24684,bright,main,20211215,6,0.9925327403992539,0.9994231204379096,253,167,7,427
24684,bright,main,20211215,7,0.9942358772431379,0.9994231204379096,217,157,1,375
24684,bright,main,20211215,8,0.9944413594633005,0.9994231204379096,265,160,2,427
24684,bright,main,20211215,9,0.9949692585479918,0.9994231204379096,354,78,3,435
20135,bright,main,20211215,0,0.9888566325772201,0.9995161240553636,360,49,6,415
20135,bright,main,20211215,1,0.9939529090758883,0.9995161240553636,314,54,5,373
20135,bright,main,20211215,2,0.9909849121418594,0.9995161240553636,332,70,5,407
20135,bright,main,20211215,3,0.9924389915087448,0.9995161240553636,315,61,5,381
20135,bright,main,20211215,4,0.9930566825447459,0.9995161240553636,313,55,5,373
20135,bright,main,20211215,5,0.9944915064692688,0.9995161240553636,338,59,4,401
20135,bright,main,20211215,6,0.9958636910535423,0.9995161240553636,367,47,2,416
20135,bright,main,20211215,7,0.9800758323576305,0.9995161240553636,294,58,3,355
20135,bright,main,20211215,8,0.9942010768128913,0.9995161240553636,324,73,2,399
20135,bright,main,20211215,9,0.9884564072181445,0.9995161240553636,346,62,6,414
23709,bright,main,20211215,0,0.9903661129283461,0.9991946529923625,312,98,8,418
23709,bright,main,20211215,1,0.9915215561448596,0.9991946529923625,217,145,2,364
23709,bright,main,20211215,2,0.9927010978629959,0.9991946529923625,274,162,0,436
23709,bright,main,20211215,3,0.99404869018677,0.9991946529923625,244,155,5,404
23709,bright,main,20211215,4,0.994026369223107,0.9991946529923625,259,89,1,349
23709,bright,main,20211215,5,0.9944467286559507,0.9991946529923625,341,66,4,411
23709,bright,main,20211215,6,0.9909499992124293,0.9991946529923625,313,116,2,431
23709,bright,main,20211215,7,0.9916919884257217,0.9991946529923625,253,119,5,377
23709,bright,main,20211215,8,0.9966583465039067,0.9991946529923625,297,130,1,428
23709,bright,main,20211215,9,0.9961564143872058,0.9991946529923625,329,100,4,433
22928,bright,main,20211215,0,0.9884250983490801,0.9995279972228894,339,86,6,431
22928,bright,main,20211215,1,0.991163898851013,0.9995279972228894,319,74,8,401
22928,bright,main,20211215,2,0.9939050221272153,0.9995279972228894,315,106,3,424
22928,bright,main,20211215,3,0.9932215240783514,0.9995279972228894,299,90,7,396
22928,bright,main,20211215,4,0.9930368248088128,0.9995279972228894,326,80,3,409
22928,bright,main,20211215,5,0.9905918520091517,0.9995279972228894,310,99,3,412
22928,bright,main,20211215,6,0.9913605599794876,0.9995279972228894,337,85,3,425
22928,bright,main,20211215,7,0.9955728271419892,0.9995279972228894,280,82,3,365
22928,bright,main,20211215,8,0.9938250285055392,0.9995279972228894,322,86,2,410
22928,bright,main,20211215,9,0.988848471246715,0.9995279972228894,340,78,5,423
24661,bright,main,20211215,0,0.9968930658583888,0.9993766830156458,357,81,2,440
24661,bright,main,20211215,1,0.9909392037890773,0.9993766830156458,333,67,4,404
24661,bright,main,20211215,2,0.9943342645539488,0.9993766830156458,354,84,4,442
24661,bright,main,20211215,3,0.9951059823425485,0.9993766830156458,327,59,10,396
24661,bright,main,20211215,4,0.9927152206944367,0.9993766830156458,290,107,4,401
24661,bright,main,20211215,5,0.9873886169209216,0.9993766830156458,319,88,6,413
24661,bright,main,20211215,6,0.9933862405364607,0.9993766830156458,340,87,1,428
24661,bright,main,20211215,7,0.986945204937618,0.9993766830156458,271,96,7,374
24661,bright,main,20211215,8,0.9967653033590791,0.9993766830156458,321,102,4,427
24661,bright,main,20211215,9,0.9867505945854801,0.9993766830156458,350,82,1,433
23286,bright,main,20211215,0,0.9923797004456265,0.9996535886815295,359,56,4,419
23286,bright,main,20211215,1,0.9885981477356199,0.9996535886815295,289,55,3,347
23286,bright,main,20211215,2,0.9844089940177635,0.9996535886815295,164,40,2,206
23286,bright,main,20211215,3,0.9851093971865501,0.9996535886815295,280,73,2,355
23286,bright,main,20211215,4,0.9887611255926642,0.9996535886815295,325,56,4,385
23286,bright,main,20211215,5,0.9937283059875435,0.9996535886815295,320,61,4,385
23286,bright,main,20211215,6,0.9960783295645236,0.9996535886815295,351,57,8,416
23286,bright,main,20211215,7,0.9895614451188868,0.9996535886815295,314,41,8,363
23286,bright,main,20211215,8,0.9935221010469425,0.9996535886815295,351,50,3,404
23286,bright,main,20211215,9,0.9950697729104923,0.9996535886815295,348,67,2,417
7009,dark,main,20211215,0,0.9922270857668831,0.9981580412723771,306,21,56,383
7009,dark,main,20211215,1,0.9904561761629338,0.9981580412723771,254,16,43,313
7009,dark,main,20211215,2,0.9882114535444007,0.9981580412723771,222,23,38,283
7009,dark,main,20211215,3,0.9846339319087885,0.9981580412723771,281,12,45,338
7009,dark,main,20211215,4,0.9925362085444508,0.9981580412723771,287,17,46,350
7009,dark,main,20211215,5,0.9916421715291656,0.9981580412723771,278,13,69,360
7009,dark,main,20211215,6,0.984045390113152,0.9981580412723771,292,18,55,365
7009,dark,main,20211215,7,0.9862552127312613,0.9981580412723771,249,19,45,313
7009,dark,main,20211215,8,0.9902732547762528,0.9981580412723771,276,17,45,338
7009,dark,main,20211215,9,0.9903646681283231,0.9981580412723771,309,15,41,365
10851,dark,main,20211215,0,0.9898759814217207,0.9992476198802593,276,14,107,397
10851,dark,main,20211215,1,0.9820575072898148,0.9992476198802593,233,21,91,345
10851,dark,main,20211215,2,0.9955793407056509,0.9992476198802593,263,21,101,385
10851,dark,main,20211215,3,0.9895419115418366,0.9992476198802593,257,19,86,362
10851,dark,main,20211215,4,0.9867934707367283,0.9992476198802593,254,15,93,362
10851,dark,main,20211215,5,0.9956476912654938,0.9992476198802593,290,18,67,375
10851,dark,main,20211215,6,0.9864828510320078,0.9992476198802593,290,18,84,392
10851,dark,main,20211215,7,0.9904941377841754,0.9992476198802593,228,18,87,333
10851,dark,main,20211215,8,0.9944266696886506,0.9992476198802593,267,14,105,386
10851,dark,main,20211215,9,0.996427969930739,0.9992476198802593,282,19,83,384
21061,bright,main,20211215,0,0.9942022889481558,0.9996201587205257,336,80,9,425
21061,bright,main,20211215,1,0.9961841789944059,0.9996201587205257,313,68,5,386
21061,bright,main,20211215,2,0.9932213064828087,0.9996201587205257,346,69,8,423
21061,bright,main,20211215,3,0.9920865140573526,0.9996201587205257,310,67,4,381
21061,bright,main,20211215,4,0.9922195292404091,0.9996201587205257,298,64,10,372
21061,bright,main,20211215,5,0.9920644444902034,0.9996201587205257,279,105,10,394
21061,bright,main,20211215,6,0.9965056525742577,0.9996201587205257,289,125,4,418
21061,bright,main,20211215,7,0.9908504018459774,0.9996201587205257,204,139,6,349
21061,bright,main,20211215,8,0.9938150017311927,0.9996201587205257,284,114,6,404
21061,bright,main,20211215,9,0.9931100570101971,0.9996201587205257,361,50,4,415
4137,dark,main,20211215,0,0.9873105077527389,0.99911962474392,303,12,76,391
4137,dark,main,20211215,1,0.9929734938298742,0.99911962474392,264,16,84,364
4137,dark,main,20211215,2,0.9924048050539073,0.99911962474392,290,12,94,396
4137,dark,main,20211215,3,0.9872333803737235,0.99911962474392,252,18,96,366
4137,dark,main,20211215,4,0.991578626670689,0.99911962474392,265,14,71,350
4137,dark,main,20211215,5,0.9964026718020658,0.99911962474392,262,13,97,372
4137,dark,main,20211215,6,0.9910407376463474,0.99911962474392,285,18,85,388
4137,dark,main,20211215,7,0.9861456322783576,0.99911962474392,219,23,86,328
4137,dark,main,20211215,8,0.995415558579005,0.99911962474392,275,17,83,375
4137,dark,main,20211215,9,0.9942851010973932,0.99911962474392,287,12,91,390
23101,bright,main,20211215,0,0.9932454305448172,0.9981790020708107,281,158,3,442
23101,bright,main,20211215,1,0.988692854095266,0.9981790020708107,294,107,4,405
23101,bright,main,20211215,2,0.9941240478381886,0.9981790020708107,289,147,4,440
23101,bright,main,20211215,3,0.9925721312785915,0.9981790020708107,301,90,5,396
23101,bright,main,20211215,4,0.9935532081220435,0.9981790020708107,280,107,2,389
23101,bright,main,20211215,5,0.9919127605410228,0.9981790020708107,327,86,3,416
23101,bright,main,20211215,6,0.9913671636447029,0.9981790020708107,343,81,5,429
23101,bright,main,20211215,7,0.9949283233153599,0.9981790020708107,271,101,4,376
23101,bright,main,20211215,8,0.9939093833569357,0.9981790020708107,335,86,4,425
23101,bright,main,20211215,9,0.9903459352283089,0.9981790020708107,332,101,2,435
7697,dark,main,20211215,0,0.9880175175652756,0.9991462040537872,290,14,83,387
7697,dark,main,20211215,1,0.985170413239991,0.9991462040537872,267,15,78,360
7697,dark,main,20211215,2,0.996663935245661,0.9991462040537872,289,19,94,402
7697,dark,main,20211215,3,0.994458243858831,0.9991462040537872,257,15,83,355
7697,dark,main,20211215,4,0.9911604246046168,0.9991462040537872,249,12,97,358
7697,dark,main,20211215,5,0.99135733259077,0.9991462040537872,275,16,71,362
7697,dark,main,20211215,6,0.993897757003205,0.9991462040537872,274,18,94,386
7697,dark,main,20211215,7,0.9908440914551669,0.9991462040537872,231,18,87,336
7697,dark,main,20211215,8,0.9943836947796076,0.9991462040537872,253,18,98,369
7697,dark,main,20211215,9,0.9889934091144301,0.9991462040537872,263,17,91,371
7733,dark,main,20211215,0,0.9863366940313465,0.9996321148016596,282,19,95,396
7733,dark,main,20211215,1,0.9904946314071734,0.9996321148016596,253,18,77,348
7733,dark,main,20211215,2,0.9909818943560629,0.9996321148016596,266,18,99,383
7733,dark,main,20211215,3,0.9905329646536397,0.9996321148016596,240,19,79,338
7733,dark,main,20211215,4,0.9797965106100494,0.9996321148016596,242,15,85,342
7733,dark,main,20211215,5,0.99290155875955,0.9996321148016596,244,19,93,356
7733,dark,main,20211215,6,0.9933042875128076,0.9996321148016596,261,14,94,369
7733,dark,main,20211215,7,0.9892035201509324,0.9996321148016596,238,16,69,323
7733,dark,main,20211215,8,0.9903413254388618,0.9996321148016596,273,16,83,372
7733,dark,main,20211215,9,0.9943746121667669,0.9996321148016596,267,13,95,375
23682,bright,main,20211215,0,0.993335575084644,0.9993802589201635,342,73,7,422
